usd_cleaning_fee,f_room_type,f_property_type,f_room_type2,f_property_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,n_accommodates2,f_bathroom,f_number_of_reviews,n_days_since2,n_days_since3,f_minimum_nights,price,neighbourhood_cleansed,cancellation_policy,room_type,property_type,d_elevator,d_familykidfriendly,d_freeparkingonpremises,d_gym,d_hottub,d_petsallowed,d_pool,d_privatebathroom,d_privateentrance,d_selfcheckin,d_smokingallowed,d_tv,d_wheelchairaccessible,d_24hourcheckin,d_airconditioning,d_bathtub,d_breakfast,d_cleaningbeforecheckout,d_coffeemaker,d_dishwasher,city
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Clifton Down,75,100,2,1,95,43,2,1.65,0,1,1,779,4,1,1,606841,472729139,1,75,Clifton Down,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,Bristol
30,Hotel room,Serviced apartment,Private,Apartment,moderate,Real Bed,Clifton Down,75,100,2,1,96,45,1,1.74,0,1,1,776,4,1,1,602176,467288576,1,75,Clifton Down,moderate,Hotel room,Serviced apartment,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Central,80,100,2,1,89,54,1,2.17,0,1,1,746,4,1,2,556516,415160936,1,80,Central,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Cotham,35,NA,1,1,99,19,1,0.72,10,2,1,792,1,1,1,627264,496793088,2,35,Cotham,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Filwood,70,100,3,1,97,120,2,4.65,15,1,2,774,9,1,2,599076,463684824,1,70,Filwood,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Bristol
20,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Westbury-on-Trym & Henleaze,80,NA,3,1,96,23,1,1.15,0,1,2,599,9,1,1,358801,214921799,1,80,Westbury-on-Trym & Henleaze,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Central,40,NA,1,1,93.62421524663677,0,1,NA,0,7,1,NA,1,1,0,NA,NA,3,40,Central,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
60,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Stoke Bishop,150,100,6,1,92,24,1,0.94,0,1,4,764,36,1,1,583696,445943744,1,150,Stoke Bishop,strict,Entire home/apt,Apartment,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,Bristol
60,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Redland,90,100,4,1,94,88,1,3.35,0,2,2,787,16,1,2,619369,487443403,2,90,Redland,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Bristol
60,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ashley,55,100,4,1,95,56,4,2.21,0,2,2,760,16,1,2,577600,438976000,2,55,Ashley,moderate,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Bristol
10,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Ashley,75,NA,4,1,96,10,1,0.39,0,2,2,774,16,1,1,599076,463684824,2,75,Ashley,flexible,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
20,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cotham,75,100,2,1,99,111,2,4.32,10,2,1,770,4,1,2,592900,456533000,2,75,Cotham,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Bishopston & Ashley Down,40,NA,2,1,97,23,1,1.47,0,1,1,469,4,1,1,219961,103161709,1,40,Bishopston & Ashley Down,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton Down,75,100,4,1,94,20,1,0.85,0,7,2,704,16,1,1,495616,348913664,3,75,Clifton Down,strict,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,Bristol
60,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton Down,98,100,4,1,94,64,4,2.99,15,2,2,641,16,1,2,410881,263374721,2,98,Clifton Down,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Knowle,100,100,4,1,80,1,1,0.51,20,2,4,58,16,1,1,3364,195112,2,100,Knowle,strict,Entire home/apt,Apartment,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
15,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,St George West,75,100,4,1,95,24,2,0.94,10,3,2,767,16,1,1,588289,451217663,3,75,St George West,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
15,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Southmead,60,NA,4,1,100,1,2,0.04,15,2,1,753,16,1,1,567009,426957777,2,60,Southmead,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton,75,100,4,2.5,92,12,1,0.47,0,1,3,765,16,2,1,585225,447697125,1,75,Clifton,strict,Entire home/apt,Apartment,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Bristol
30,Private room,Apartment,Private,Apartment,flexible,Real Bed,Clifton,40,NA,4,1,100,1,1,0.04,10,2,1,767,16,1,1,588289,451217663,2,40,Clifton,flexible,Private room,Apartment,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Bristol
25,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton,88,100,2,1,94,7,1,0.28,15,2,2,754,4,1,1,568516,428661064,2,88,Clifton,strict,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,St George Central,42,100,2,1,96,85,1,4.18,0,7,1,609,4,1,2,370881,225866529,3,42,St George Central,flexible,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
5,Private room,Apartment,Private,Apartment,moderate,Real Bed,Ashley,28,100,2,1,98,205,1,7.98,10,1,1,770,4,1,2,592900,456533000,1,28,Ashley,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
49,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Windmill Hill,90,100,4,1,88,31,2,1.28,15,2,1,725,16,1,1,525625,381078125,2,90,Windmill Hill,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
26,Entire home/apt,Loft,Entire/Apt,Loft,strict,Real Bed,Central,60,100,2,1,88,48,1,1.95,0,1,1,736,4,1,1,541696,398688256,1,60,Central,strict,Entire home/apt,Loft,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Bristol
10,Private room,Apartment,Private,Apartment,moderate,Real Bed,Southville,35,100,2,1,100,122,1,4.84,5,2,1,755,4,1,2,570025,430368875,2,35,Southville,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Bristol
20,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Ashley,35,100,2,1,100,4,1,0.4,0,3,1,300,4,1,1,90000,27000000,3,35,Ashley,flexible,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Bristol
10,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Cotham,60,NA,4,1,98,35,2,1.39,0,2,2,755,16,1,1,570025,430368875,2,60,Cotham,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,Bristol
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,95,100,4,1,91,79,1,3.32,0,1,2,713,16,1,2,508369,362467097,1,95,Central,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,Bristol
29,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Hotwells & Harbourside,68,100,5,1,95,95,2,3.79,29,1,3,750,25,1,2,562500,421875000,1,68,Hotwells & Harbourside,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Ashley,34,NA,1,2,93.62421524663677,0,1,NA,0,1,1,NA,1,2,0,NA,NA,1,34,Ashley,flexible,Private room,Apartment,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Bristol
35,Entire home/apt,Serviced apartment,Entire/Apt,Apartment,strict,Real Bed,Southville,61,100,4,1.5,91,37,2,1.52,5,2,2,731,16,1,1,534361,390617891,2,61,Southville,strict,Entire home/apt,Serviced apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Southville,89,100,4,2,99,163,1,6.61,0,2,2,739,16,2,2,546121,403583419,2,89,Southville,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Bristol
50,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Clifton Down,109,94,6,2,93,25,4,1.04,15,1,3,721,36,2,1,519841,374805361,1,109,Clifton Down,strict,Hotel room,Serviced apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Bristol
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Henbury & Brentry,25,NA,2,1,97,7,1,0.29,0,7,1,734,4,1,1,538756,395446904,3,25,Henbury & Brentry,moderate,Private room,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Bristol
30,Private room,Apartment,Private,Apartment,strict,Real Bed,Stoke Bishop,55,100,2,1,95,36,1,1.49,45,1,2,725,4,1,1,525625,381078125,1,55,Stoke Bishop,strict,Private room,Apartment,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,Bristol
16,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,120,100,2,1,88,47,1,1.96,10,3,1,718,4,1,1,515524,370146232,3,120,Central,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton Down,70,NA,2,1,90,14,2,0.57,40,1,1,739,4,1,1,546121,403583419,1,70,Clifton Down,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,Bristol
20,Private room,Apartment,Private,Apartment,moderate,Real Bed,Hartcliffe & Withywood,50,100,2,1,98,10,2,0.41,20,2,1,732,4,1,1,535824,392223168,2,50,Hartcliffe & Withywood,moderate,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Bristol
40,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cotham,55,100,3,1,98,43,1,1.76,0,2,2,732,9,1,1,535824,392223168,2,55,Cotham,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Bristol
8,Private room,Apartment,Private,Apartment,moderate,Real Bed,St George West,28,100,2,1,94,39,1,2.04,10,2,1,572,4,1,1,327184,187149248,2,28,St George West,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Bristol
26,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Central,60,100,2,1,89,100,1,4.09,0,1,1,732,4,1,2,535824,392223168,1,60,Central,strict,Hotel room,Serviced apartment,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,Bristol
26,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Central,60,100,2,1,89,30,1,1.22,0,1,1,738,4,1,1,544644,401947272,1,60,Central,strict,Hotel room,Serviced apartment,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Central,80,NA,2,1,93.62421524663677,0,1,NA,0,10,2,NA,4,1,0,NA,NA,3,80,Central,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
5,Private room,Loft,Private,Loft,flexible,Real Bed,Southville,26,NA,2,1.5,94,22,1,0.89,7,3,1,738,4,1,1,544644,401947272,3,26,Southville,flexible,Private room,Loft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Southville,29,100,1,1,70,2,1,0.08,0,2,1,728,1,1,1,529984,385828352,2,29,Southville,strict,Private room,Apartment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Central,55,100,2,1,96,90,1,3.76,0,1,1,718,4,1,2,515524,370146232,1,55,Central,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
24,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton Down,55,94,2,1,90,43,1,1.77,0,2,1,727,4,1,1,528529,384240583,2,55,Clifton Down,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
45,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Hotwells & Harbourside,67,81,4,1,82,61,1,2.57,0,2,2,711,16,1,2,505521,359425431,2,67,Hotwells & Harbourside,moderate,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Bristol
29,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Central,74,100,4,1,92,50,2,2.08,29,1,2,719,16,1,1,516961,371694959,1,74,Central,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Bristol
5,Private room,Apartment,Private,Apartment,flexible,Real Bed,Lawrence Hill,44,NA,2,1,70,2,1,0.08,10,1,1,725,4,1,1,525625,381078125,1,44,Lawrence Hill,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Ashley,80,NA,1,1,93.62421524663677,0,1,NA,0,4,1,NA,1,1,0,NA,NA,3,80,Ashley,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
40,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ashley,90,88,6,1,96,11,2,0.48,15,4,3,688,36,1,1,473344,325660672,3,90,Ashley,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Clifton Down,97,NA,6,1.5,93.62421524663677,0,1,NA,0,2,2,NA,36,1,0,NA,NA,2,97,Clifton Down,flexible,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,50,NA,2,1,96,5,2,0.21,0,3,1,703,4,1,1,494209,347428927,3,50,Central,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Lawrence Hill,60,NA,4,1,95,11,2,0.47,20,6,1,706,16,1,1,498436,351895816,3,60,Lawrence Hill,flexible,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bristol
5,Private room,Apartment,Private,Apartment,flexible,Real Bed,Ashley,25,NA,2,1,73,3,1,0.13,0,1,1,715,4,1,1,511225,365525875,1,25,Ashley,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Bedminster,20,NA,2,1,100,11,1,0.51,0,1,1,652,4,1,1,425104,277167808,1,20,Bedminster,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Bristol
13,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton,62,100,3,1,94,76,1,3.2,10,2,3,711,9,1,2,505521,359425431,2,62,Clifton,strict,Entire home/apt,Apartment,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Bristol
7,Private room,Apartment,Private,Apartment,flexible,Real Bed,Avonmouth & Lawrence Weston,25,NA,2,2,100,4,1,0.18,8,2,1,650,4,2,1,422500,274625000,2,25,Avonmouth & Lawrence Weston,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Bristol
25,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Redland,55,NA,4,1,100,16,2,0.69,15,1,2,699,16,1,1,488601,341532099,1,55,Redland,flexible,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Bristol
30,Entire home/apt,Condominium,Entire/Apt,Loft,moderate,Real Bed,Southville,100,92,4,2,96,170,1,7.22,0,1,2,705,16,2,2,497025,350402625,1,100,Southville,moderate,Entire home/apt,Condominium,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
26,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Central,60,100,2,1,89,40,1,1.8,0,1,1,664,4,1,1,440896,292754944,1,60,Central,strict,Hotel room,Serviced apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Clifton Down,75,100,2,1,98,49,2,2.25,0,1,1,652,4,1,1,425104,277167808,1,75,Clifton Down,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Clifton Down,75,100,2,1,91,30,2,1.53,0,1,1,586,4,1,1,343396,201230056,1,75,Clifton Down,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,Bristol
87,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Clifton,130,NA,6,2,96,34,6,1.98,15,2,4,515,36,2,1,265225,136590875,2,130,Clifton,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,Bristol
45,Private room,Apartment,Private,Apartment,flexible,Real Bed,Clifton Down,137,NA,4,1,93.62421524663677,0,2,NA,45,2,1,NA,16,1,0,NA,NA,2,137,Clifton Down,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Bristol
24,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,90,94,4,1,93.62421524663677,0,2,NA,14,2,2,NA,16,1,0,NA,NA,2,90,Central,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
25,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Cotham,55,90,2,2,93.62421524663677,0,1,NA,50,4,1,NA,4,2,0,NA,NA,3,55,Cotham,flexible,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bristol
15,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Bishopston & Ashley Down,51,100,2,1,99,199,1,8.81,0,1,1,677,4,1,2,458329,310288733,1,51,Bishopston & Ashley Down,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,Bristol
10,Private room,Apartment,Private,Apartment,moderate,Real Bed,Ashley,60,100,5,2.5,96,84,2,3.75,15,2,3,671,25,2,2,450241,302111711,2,60,Ashley,moderate,Private room,Apartment,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Bristol
10,Private room,Apartment,Private,Apartment,moderate,Real Bed,Ashley,30,100,2,1,95,77,2,3.44,0,2,1,671,4,1,2,450241,302111711,2,30,Ashley,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Bristol
10,Private room,Apartment,Private,Apartment,moderate,Real Bed,Ashley,30,100,3,1,97,97,2,4.3,10,2,2,676,9,1,2,456976,308915776,2,30,Ashley,moderate,Private room,Apartment,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Lawrence Hill,20,NA,1,1,100,3,1,0.13,0,1,1,686,1,1,1,470596,322828856,1,20,Lawrence Hill,flexible,Private room,Apartment,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
32,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Clifton,65,100,2,1,90,52,1,2.41,0,1,1,645,4,1,2,416025,268336125,1,65,Clifton,strict,Hotel room,Serviced apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Bristol
32,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Clifton,65,100,2,1,94,57,1,2.65,0,1,1,645,4,1,2,416025,268336125,1,65,Clifton,strict,Hotel room,Serviced apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Bristol
32,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Clifton,65,100,2,1,86,41,1,1.83,0,1,1,670,4,1,1,448900,300763000,1,65,Clifton,strict,Hotel room,Serviced apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bristol
32,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Clifton,65,100,2,1,91,94,1,4.19,0,1,1,672,4,1,2,451584,303464448,1,65,Clifton,strict,Hotel room,Serviced apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Bristol
32,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Clifton,65,100,2,1,94,151,1,6.81,0,1,1,664,4,1,2,440896,292754944,1,65,Clifton,strict,Hotel room,Serviced apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bristol
32,Hotel room,Loft,Private,Loft,strict,Real Bed,Clifton,60,100,2,1,92,88,1,3.94,0,1,1,669,4,1,2,447561,299418309,1,60,Clifton,strict,Hotel room,Loft,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bristol
32,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Clifton,65,100,2,1,92,46,1,2.08,0,1,1,661,4,1,1,436921,288804781,1,65,Clifton,strict,Hotel room,Serviced apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bristol
32,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Clifton,65,100,2,1,95,72,1,3.23,0,1,1,668,4,1,2,446224,298077632,1,65,Clifton,strict,Hotel room,Serviced apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Bristol
32,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Clifton,65,100,2,1,92,35,1,1.56,0,1,1,670,4,1,1,448900,300763000,1,65,Clifton,strict,Hotel room,Serviced apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Ashley,38,100,2,1.5,99,82,1,3.75,0,2,1,655,4,1,2,429025,281011375,2,38,Ashley,moderate,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Loft,Entire/Apt,Loft,moderate,Real Bed,Clifton Down,76,100,4,1,99,115,2,5.17,15,2,2,666,16,1,2,443556,295408296,2,76,Clifton Down,moderate,Entire home/apt,Loft,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Bristol
34,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,65,NA,2,1,98,75,2,3.54,0,1,2,634,4,1,2,401956,254840104,1,65,Central,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bristol
6,Private room,Apartment,Private,Apartment,moderate,Real Bed,Clifton,31,NA,2,1,88,57,1,2.58,12,1,1,663,4,1,2,439569,291434247,1,31,Clifton,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
7,Private room,Apartment,Private,Apartment,moderate,Real Bed,Bedminster,30,100,1,1,90,2,1,0.11,10,2,1,563,1,1,1,316969,178453547,2,30,Bedminster,moderate,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Clifton Down,50,NA,1,1,93.62421524663677,0,1,NA,0,3,1,NA,1,1,0,NA,NA,3,50,Clifton Down,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bristol
60,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ashley,150,100,4,2,92,38,2,1.9,15,2,2,598,16,2,1,357604,213847192,2,150,Ashley,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Bristol
