usd_cleaning_fee,f_room_type,f_property_type,f_room_type2,f_property_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_license,d_jurisdiction_names,d_instant_bookable,d_is_business_travel_ready,d_cancellation_policy,d_require_guest_profile_picture,d_require_guest_phone_verification,d_calculated_host_listings_count,d_calculated_host_listings_count_entire_homes,d_calculated_host_listings_count_private_rooms,d_calculated_host_listings_count_shared_rooms,d_reviews_per_month,d_toilet,d_24hourcheckin,d_accessibleheightbed,d_accessibleheighttoilet,d_airconditioning,d_airpurifier,d_amazonecho,d_babybath,d_babymonitor,d_babysitterrecommendations,d_bathtowel,d_bathroomessentials,d_bathtub,d_bathtubwithbathchair,d_bbqgrill,d_beachessentials,d_bedlinens,d_bedroomcomforts,d_bodysoap,d_breakfast,d_breakfasttable,d_buildingstaff,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_ceilingfan,d_changingtable,d_childrensbooksandtoys,d_childrensdinnerware,d_cleaningbeforecheckout,d_coffeemaker,d_convectionoven,d_cookingbasics,d_crib,d_disabledparkingspot,d_dishesandsilverware,d_dishwasher,d_dogs,d_doorman,d_dryer,d_dvdplayer,d_elevator,d_ensuitebathroom,d_espressomachine,d_essentials,d_ethernetconnection,d_evcharger,d_extrapillowsandblankets,d_extraspacearoundbed,d_familykidfriendly,d_fireextinguisher,d_fireplaceguards,d_firstaidkit,d_fixedgrabbarsforshower,d_fixedgrabbarsfortoilet,d_flatpathtoguestentrance,d_formaldiningarea,d_freeparkingonpremises,d_freestreetparking,d_fullkitchen,d_gameconsole,d_gardenorbackyard,d_groundflooraccess,d_gym,d_hairdryer,d_handheldshowerhead,d_hangers,d_heatedfloors,d_heatedtowelrack,d_heating,d_highchair,d_hostgreetsyou,d_hottub,d_hotwater,d_hotwaterkettle,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_lakeaccess,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_longtermstaysallowed,d_luggagedropoffallowed,d_memoryfoammattress,d_microwave,d_netflix,d_nostairsorstepstoenter,d_other,d_otherpets,d_outletcovers,d_oven,d_packnplaytravelcrib,d_paidparkingoffpremises,d_paidparkingonpremises,d_patioorbalcony,d_petsallowed,d_petsliveonthisproperty,d_pillowtopmattress,d_pocketwifi,d_pool,d_printer,d_privatebathroom,d_privateentrance,d_privatelivingroom,d_rainshower,d_refrigerator,d_roomdarkeningshades,d_safetycard,d_selfcheckin,d_shampoo,d_showerchair,d_singlelevelhome,d_skiinskiout,d_smartlock,d_smarttv,d_smokedetector,d_smokingallowed,d_soakingtub,d_soundsystem,d_stairgates,d_stepfreeshower,d_stove,d_suitableforevents,d_tablecornerguards,d_toiletpaper,d_tv,d_walkinshower,d_washer,d_waterfront,d_welllitpathtoentrance,d_wheelchairaccessible,d_wideclearancetoshower,d_widedoorwaytoguestbathroom,d_wideentrance,d_wideentranceforguests,d_wideentryway,d_widehallways,d_wifi,d_windowguards,price,neighbourhood_cleansed,cancellation_policy,room_type,property_type
NA,Entire home/apt,Serviced apartment,Entire/Apt,Apartment,flexible,Real Bed,Cotham,75,100,2,1,NA,0,1,NA,0,30,1,NA,NA,NA,0,FALSE,flexible,0,0,10,8,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,75,Cotham,flexible,Entire home/apt,Serviced apartment
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ashley,97,90,3,1,84,5,3,1.09,25,2,2,137,NA,NA,0,FALSE,strict,0,0,2,1,1,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,97,Ashley,strict,Entire home/apt,Apartment
69,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cotham,300,100,7,2,99,68,4,9.49,10,1,3,214,NA,NA,0,FALSE,moderate,0,0,1,1,0,0,9.49,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,4,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,300,Cotham,moderate,Entire home/apt,Apartment
20,Entire home/apt,Condominium,Entire/Apt,Loft,moderate,Real Bed,Clifton,80,100,2,1,90,6,2,0.86,40,1,1,208,NA,NA,0,FALSE,moderate,0,0,2,1,1,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,80,Clifton,moderate,Entire home/apt,Condominium
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Lawrence Hill,63,100,2,1,91,22,1,3.07,0,2,1,214,NA,NA,0,FALSE,moderate,0,0,1,1,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,63,Lawrence Hill,moderate,Entire home/apt,Apartment
NA,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ashley,80,100,4,1,100,21,1,3.03,0,2,1,207,NA,NA,0,FALSE,moderate,0,0,1,1,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,80,Ashley,moderate,Entire home/apt,Apartment
6,Private room,Serviced apartment,Private,Apartment,flexible,Couch,Central,30,97,1,2,87,37,1,5.09,20,1,1,217,NA,NA,1,FALSE,flexible,0,0,8,1,7,0,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,30,Central,flexible,Private room,Serviced apartment
50,Entire home/apt,Loft,Entire/Apt,Loft,moderate,Real Bed,Brislington West,105,100,6,1,95,8,4,1.46,35,1,2,163,NA,NA,1,FALSE,moderate,0,0,7,7,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,105,Brislington West,moderate,Entire home/apt,Loft
117,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Eastville,100,100,8,1.5,91,16,4,2.41,15,2,8,198,NA,NA,0,FALSE,moderate,0,0,1,1,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,100,Eastville,moderate,Entire home/apt,Apartment
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,75,100,2,1,89,25,1,3.71,0,1,1,201,NA,NA,1,FALSE,strict,0,0,92,55,1,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,75,Central,strict,Entire home/apt,Apartment
10,Private room,Apartment,Private,Apartment,flexible,Real Bed,Lawrence Hill,25,100,1,1.5,90,4,1,1.03,25,1,1,116,NA,NA,0,FALSE,flexible,0,0,2,0,2,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25,Lawrence Hill,flexible,Private room,Apartment
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Redland,60,100,3,1,100,20,1,2.79,0,2,2,214,NA,NA,0,FALSE,moderate,0,0,1,1,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,60,Redland,moderate,Entire home/apt,Apartment
15,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Frome Vale,135,100,5,1,99,35,4,5.87,20,1,3,178,NA,NA,1,FALSE,moderate,0,0,1,1,0,0,5.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,135,Frome Vale,moderate,Entire home/apt,Apartment
NA,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Windmill Hill,80,NA,2,1,100,12,1,1.68,10,2,1,213,NA,NA,1,FALSE,flexible,0,0,1,1,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,80,Windmill Hill,flexible,Entire home/apt,Apartment
30,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Central,75,98,4,1,90,4,2,0.56,8,3,1,215,NA,NA,1,FALSE,strict,0,0,7,2,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,75,Central,strict,Hotel room,Serviced apartment
7,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Southville,58,NA,2,1,93,38,1,5.4,0,2,1,210,NA,NA,0,FALSE,moderate,0,0,1,1,0,0,5.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,58,Southville,moderate,Entire home/apt,Apartment
15,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Brislington West,75,100,2,1,100,16,1,2.4,0,2,1,199,NA,NA,1,FALSE,strict,0,0,1,1,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,75,Brislington West,strict,Entire home/apt,Apartment
50,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Southville,110,94,5,2,90,4,4,1.04,15,1,3,114,NA,NA,0,FALSE,strict,0,0,106,39,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,110,Southville,strict,Hotel room,Serviced apartment
25,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Central,80,100,2,1,98,47,2,7.01,0,2,1,200,NA,NA,1,FALSE,moderate,0,0,2,2,0,0,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,80,Central,moderate,Entire home/apt,Apartment
60,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Central,102,98,6,2,90,16,4,2.38,10,1,3,201,NA,NA,1,FALSE,strict,0,0,7,2,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,102,Central,strict,Hotel room,Serviced apartment
60,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Central,103,98,6,2,87,11,4,1.65,10,1,3,199,NA,NA,1,FALSE,strict,0,0,7,2,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,103,Central,strict,Hotel room,Serviced apartment
NA,Private room,Apartment,Private,Apartment,flexible,Real Bed,Easton,29,100,2,1.5,95,26,1,3.86,0,4,1,201,NA,NA,1,FALSE,flexible,0,0,1,0,1,0,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29,Easton,flexible,Private room,Apartment
55,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Cotham,85,100,4,1,95,12,1,1.82,0,1,2,197,NA,NA,1,FALSE,strict,0,0,2,2,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,85,Cotham,strict,Entire home/apt,Apartment
5,Private room,Apartment,Private,Apartment,flexible,Real Bed,Redland,25,100,2,1,100,7,1,1.84,10,4,1,113,NA,NA,0,FALSE,flexible,0,0,1,0,1,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,25,Redland,flexible,Private room,Apartment
NA,Private room,Apartment,Private,Apartment,flexible,Real Bed,Cotham,45,100,2,1,100,2,1,0.3,0,2,1,199,NA,NA,0,FALSE,flexible,0,0,2,1,1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,45,Cotham,flexible,Private room,Apartment
5,Private room,Apartment,Private,Apartment,moderate,Real Bed,Lawrence Hill,75,100,1,1,88,14,1,2.09,10,1,1,200,NA,NA,0,FALSE,moderate,0,0,2,0,2,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,75,Lawrence Hill,moderate,Private room,Apartment
NA,Private room,Apartment,Private,Apartment,flexible,Real Bed,Brislington West,32,100,2,2,98,82,1,12.18,0,1,1,201,NA,NA,0,FALSE,flexible,0,0,1,0,1,0,12.18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,32,Brislington West,flexible,Private room,Apartment
35,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Clifton,89,100,4,2,100,18,2,5.14,25,2,2,104,NA,NA,1,FALSE,moderate,0,0,1,1,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,89,Clifton,moderate,Entire home/apt,Apartment
5,Private room,Apartment,Private,Apartment,flexible,Real Bed,Southville,30,100,2,1,98,10,1,1.55,5,1,1,193,NA,NA,0,FALSE,flexible,0,0,2,1,1,0,1.55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,30,Southville,flexible,Private room,Apartment
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,50,100,2,1,100,2,1,0.32,0,4,1,185,NA,NA,1,FALSE,strict,0,0,92,55,1,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,50,Central,strict,Entire home/apt,Apartment
