usd_cleaning_fee,f_room_type,f_property_type,f_room_type2,f_property_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,n_accommodates2,f_bathroom,f_number_of_reviews,n_days_since2,n_days_since3,f_minimum_nights,price,neighbourhood_cleansed,cancellation_policy,room_type,property_type,d_elevator,d_familykidfriendly,d_freeparkingonpremises,d_gym,d_hottub,d_petsallowed,d_pool,d_privatebathroom,d_privateentrance,d_selfcheckin,d_smokingallowed,d_tv,d_wheelchairaccessible,d_24hourcheckin,d_airconditioning,d_bathtub,d_breakfast,d_cleaningbeforecheckout,d_coffeemaker,d_dishwasher,city
30,Entire home/apt,Condominium,Entire/Apt,Loft,strict,Real Bed,Salford District,65,100,4,1,96,40,1,4.53,0,2,2,264,16,1,1,69696,18399744,2,65,Salford District,strict,Entire home/apt,Condominium,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,Manchester
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,52,100,4,1.5,80,1,1,0.12,30,2,1,255,16,1,1,65025,16581375,2,52,Trafford District,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Manchester
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,52,100,4,1.5,20,2,1,0.19,30,2,2,317,16,1,1,100489,31855013,2,52,Trafford District,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,Manchester
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,52,100,4,1.5,92.84275321768327,0,1,NA,30,2,2,NA,16,1,0,NA,NA,2,52,Trafford District,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Salford District,88,76,5,2,100,1,1,0.13,0,14,3,223,25,2,1,49729,11089567,3,88,Salford District,strict,Entire home/apt,Apartment,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Manchester
40,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Hulme,90,100,2,1,95,4,2,0.45,0,2,1,265,4,1,1,70225,18609625,2,90,Hulme,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,Manchester
45,Entire home/apt,Condominium,Entire/Apt,Loft,moderate,Real Bed,Ancoats and Clayton,70,100,4,1,90,8,2,2.89,30,1,2,82,16,1,1,6724,551368,1,70,Ancoats and Clayton,moderate,Entire home/apt,Condominium,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,Manchester
32,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,100,100,5,2,93,24,1,4.68,0,1,2,153,25,2,1,23409,3581577,1,100,Ancoats and Clayton,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
40,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,65,89,4,1.5,92,10,1,1,0,1,1,300,16,1,1,90000,27000000,1,65,Ancoats and Clayton,strict,Entire home/apt,Apartment,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,Manchester
65,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,85,NA,4,1,92.84275321768327,0,2,NA,10,1,1,NA,16,1,0,NA,NA,1,85,Trafford District,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
60,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cheetham,70,100,4,2,100,1,1,0.14,0,90,2,217,16,2,1,47089,10218313,3,70,Cheetham,moderate,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Manchester
56,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Salford District,110,100,4,2,88,19,1,2.33,0,2,2,244,16,2,1,59536,14526784,2,110,Salford District,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Trafford District,135,100,2,1,92.84275321768327,0,1,NA,0,3,1,NA,4,1,0,NA,NA,3,135,Trafford District,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Wigan District,30,100,2,1,82,12,2,1.29,5,1,1,277,4,1,1,76729,21253933,1,30,Wigan District,strict,Private room,Apartment,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Wigan District,28,100,2,1,84,5,2,0.52,5,1,1,290,4,1,1,84100,24389000,1,28,Wigan District,strict,Private room,Apartment,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,56,100,3,1,99,40,2,4.12,5,2,2,290,9,1,1,84100,24389000,2,56,Trafford District,strict,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,79,92,6,2,94,59,4,5.94,15,2,3,297,36,2,2,88209,26198073,2,79,Ancoats and Clayton,strict,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Manchester
8,Private room,Apartment,Private,Apartment,strict,Real Bed,Salford District,25,100,2,1,97,7,1,0.95,5,2,1,219,4,1,1,47961,10503459,2,25,Salford District,strict,Private room,Apartment,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Manchester
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,160,75,6,2.5,100,3,1,0.46,0,2,3,194,36,2,1,37636,7301384,2,160,Trafford District,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
25,Entire home/apt,Condominium,Entire/Apt,Loft,flexible,Real Bed,Wigan District,38,76,2,1,80,2,1,0.76,0,15,2,78,4,1,1,6084,474552,3,38,Wigan District,flexible,Entire home/apt,Condominium,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Manchester
10,Private room,Apartment,Private,Apartment,moderate,Real Bed,Salford District,55,100,2,1.5,98,26,2,2.64,15,1,1,294,4,1,1,86436,25412184,1,55,Salford District,moderate,Private room,Apartment,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Bury District,135,100,5,1,100,1,5,0.14,0,1,3,220,25,1,1,48400,10648000,1,135,Bury District,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Manchester
10,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Chorlton,54,100,4,1,96,105,1,10.47,0,1,2,300,16,1,2,90000,27000000,1,54,Chorlton,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,Manchester
60,Entire home/apt,Condominium,Entire/Apt,Loft,moderate,Real Bed,City Centre,142,100,4,2,96,9,1,2.39,0,3,2,112,16,2,1,12544,1404928,3,142,City Centre,moderate,Entire home/apt,Condominium,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,Manchester
60,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Hulme,60,100,4,2,92,13,1,1.42,20,4,2,274,16,2,1,75076,20570824,3,60,Hulme,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Manchester
10,Private room,Condominium,Private,Loft,strict,Real Bed,Hulme,32,100,2,1,97,36,1,3.67,5,1,1,293,4,1,1,85849,25153757,1,32,Hulme,strict,Private room,Condominium,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Stockport District,29,50,1,1.5,100,3,1,0.56,0,1,2,160,1,1,1,25600,4096000,1,29,Stockport District,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,Manchester
40,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Chorlton Park,80,90,5,1,97,30,1,3.57,15,1,3,251,25,1,1,63001,15813251,1,80,Chorlton Park,flexible,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Manchester
10,Private room,Apartment,Private,Apartment,moderate,Real Bed,City Centre,40,100,2,1,98,28,1,2.86,0,1,1,293,4,1,1,85849,25153757,1,40,City Centre,moderate,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Bradford,57,100,2,2,100,3,1,0.3,0,2,1,299,4,2,1,89401,26730899,2,57,Bradford,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Manchester
15,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Whalley Range,60,100,4,1,98,42,1,4.33,0,1,2,290,16,1,1,84100,24389000,1,60,Whalley Range,flexible,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Manchester
27,Private room,Apartment,Private,Apartment,strict,Real Bed,Trafford District,29,97,1,1.5,100,9,1,1.24,10,4,1,216,1,1,1,46656,10077696,3,29,Trafford District,strict,Private room,Apartment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Manchester
35,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Stockport District,100,99,4,1,90,43,4,4.45,0,2,2,289,16,1,1,83521,24137569,2,100,Stockport District,strict,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Ancoats and Clayton,25,90,1,1,92.84275321768327,0,1,NA,0,1,1,NA,1,1,0,NA,NA,1,25,Ancoats and Clayton,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
40,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,City Centre,60,96,4,1,89,37,2,3.78,4,2,2,293,16,1,1,85849,25153757,2,60,City Centre,strict,Hotel room,Serviced apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
78,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,57,100,5,1,100,9,5,1.36,10,1,2,197,25,1,1,38809,7645373,1,57,Ancoats and Clayton,strict,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Manchester
78,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Didsbury West,63,100,5,2,94,24,4,2.72,10,3,3,264,25,2,1,69696,18399744,3,63,Didsbury West,strict,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Manchester
45,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,Trafford District,55,96,6,1,83,15,3,1.59,8,1,4,282,36,1,1,79524,22425768,1,55,Trafford District,strict,Hotel room,Serviced apartment,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ardwick,54,100,4,1,94,34,1,3.76,10,7,2,270,16,1,1,72900,19683000,3,54,Ardwick,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Stockport District,144,NA,2,1,92.84275321768327,0,1,NA,0,1,1,NA,4,1,0,NA,NA,1,144,Stockport District,flexible,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Rochdale District,23,NA,2,1,88,8,1,0.92,0,1,1,261,4,1,1,68121,17779581,1,23,Rochdale District,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Manchester
10,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Chorlton,54,100,4,1,95,104,1,10.76,0,1,2,289,16,1,2,83521,24137569,1,54,Chorlton,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,Manchester
4,Private room,Serviced apartment,Private,Apartment,strict,Real Bed,City Centre,25,NA,1,1,40,1,1,0.12,6,1,1,249,1,1,1,62001,15438249,1,25,City Centre,strict,Private room,Serviced apartment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Crumpsall,24,100,1,1,97,29,1,3.75,0,1,1,231,1,1,1,53361,12326391,1,24,Crumpsall,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Salford District,236,81,5,2,97,12,5,1.61,0,1,3,222,25,2,1,49284,10941048,1,236,Salford District,flexible,Entire home/apt,Apartment,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Ancoats and Clayton,39,NA,2,1,100,2,1,0.22,0,1,1,272,4,1,1,73984,20123648,1,39,Ancoats and Clayton,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Withington,450,NA,1,1,92.84275321768327,0,1,NA,0,1,1,NA,1,1,0,NA,NA,1,450,Withington,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
5,Private room,Apartment,Private,Apartment,flexible,Real Bed,Chorlton,30,100,2,1,100,16,1,1.75,10,1,1,274,4,1,1,75076,20570824,1,30,Chorlton,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
35,Entire home/apt,Serviced apartment,Entire/Apt,Apartment,strict,Real Bed,Didsbury West,155,100,4,1,100,3,4,0.34,0,1,2,265,16,1,1,70225,18609625,1,155,Didsbury West,strict,Entire home/apt,Serviced apartment,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ancoats and Clayton,90,92,4,1,100,5,2,2.68,20,2,1,55,16,1,1,3025,166375,2,90,Ancoats and Clayton,moderate,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Chorlton Park,55,NA,4,1,92.84275321768327,0,1,NA,0,14,2,NA,16,1,0,NA,NA,3,55,Chorlton Park,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
50,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ancoats and Clayton,40,100,2,1,82,20,1,2.33,0,2,1,257,4,1,1,66049,16974593,2,40,Ancoats and Clayton,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Bury District,42,100,4,1,97,6,2,0.73,19,2,1,244,16,1,1,59536,14526784,2,42,Bury District,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
57,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,City Centre,38,100,4,1,81,33,2,3.68,15,2,2,268,16,1,1,71824,19248832,2,38,City Centre,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Old Moat,50,100,4,1.5,95,31,1,3.32,0,2,2,279,16,1,1,77841,21717639,2,50,Old Moat,strict,Entire home/apt,Apartment,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,68,92,4,1,98,37,2,4.29,15,2,1,258,16,1,1,66564,17173512,2,68,City Centre,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,68,92,4,1,96,44,2,5.06,15,2,2,260,16,1,1,67600,17576000,2,68,City Centre,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Manchester
66,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Didsbury West,55,NA,2,1,90,2,1,0.23,0,2,1,262,4,1,1,68644,17984728,2,55,Didsbury West,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,250,94,4,1,93,12,1,1.47,55,1,1,244,16,1,1,59536,14526784,1,250,Ancoats and Clayton,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,Manchester
57,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,City Centre,48,100,4,1,86,47,2,5.04,15,2,2,279,16,1,1,77841,21717639,2,48,City Centre,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Didsbury West,47,100,2,1,87,9,1,1.55,0,4,2,173,4,1,1,29929,5177717,3,47,Didsbury West,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,125,100,2,1,92.84275321768327,0,1,NA,0,30,1,NA,4,1,0,NA,NA,3,125,City Centre,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
22,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Trafford District,65,100,4,1,100,27,2,3.05,0,1,2,265,16,1,1,70225,18609625,1,65,Trafford District,moderate,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Trafford District,88,100,4,2,100,22,1,2.96,0,2,2,222,16,2,1,49284,10941048,2,88,Trafford District,moderate,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,City Centre,50,70,2,1,95,38,1,4.07,0,1,1,279,4,1,1,77841,21717639,1,50,City Centre,strict,Private room,Apartment,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Bradford,100,100,5,2,91,51,4,5.52,10,2,3,276,25,2,2,76176,21024576,2,100,Bradford,flexible,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
52,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,85,100,2,1,83,7,1,0.84,0,2,2,248,4,1,1,61504,15252992,2,85,Trafford District,strict,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,200,60,2,1,92.84275321768327,0,2,NA,10,1,1,NA,4,1,0,NA,NA,1,200,City Centre,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,150,60,2,1,100,1,1,0.15,10,1,1,195,4,1,1,38025,7414875,1,150,City Centre,strict,Entire home/apt,Apartment,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,200,60,2,1,92.84275321768327,0,2,NA,10,1,1,NA,4,1,0,NA,NA,1,200,City Centre,strict,Entire home/apt,Apartment,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,200,60,4,2,92.84275321768327,0,4,NA,10,1,2,NA,16,2,0,NA,NA,1,200,City Centre,strict,Entire home/apt,Apartment,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,200,60,2,2,92.84275321768327,0,2,NA,10,1,2,NA,4,2,0,NA,NA,1,200,City Centre,strict,Entire home/apt,Apartment,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
18,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Salford District,100,NA,2,2,98,8,4,0.9,30,2,2,267,4,2,1,71289,19034163,2,100,Salford District,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Manchester
7,Private room,Apartment,Private,Apartment,moderate,Real Bed,Rusholme,45,100,2,4,100,1,2,0.19,0,1,1,159,4,NA,1,25281,4019679,1,45,Rusholme,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Manchester
7,Private room,Apartment,Private,Apartment,flexible,Real Bed,Rusholme,35,100,2,4,93,24,2,2.82,0,1,1,254,4,NA,1,64516,16387064,1,35,Rusholme,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Manchester
10,Private room,Apartment,Private,Apartment,moderate,Real Bed,Rusholme,45,100,2,1,80,6,2,1.07,0,1,1,167,4,1,1,27889,4657463,1,45,Rusholme,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Manchester
7,Private room,Apartment,Private,Apartment,flexible,Real Bed,Rusholme,35,100,2,4,95,8,2,1.32,0,1,1,181,4,NA,1,32761,5929741,1,35,Rusholme,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Manchester
7,Private room,Apartment,Private,Apartment,moderate,Real Bed,Rusholme,35,100,2,4,93,3,2,0.34,0,1,1,265,4,NA,1,70225,18609625,1,35,Rusholme,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Manchester
7,Private room,Apartment,Private,Apartment,flexible,Real Bed,Rusholme,35,100,2,4,88,5,2,0.63,0,1,1,237,4,NA,1,56169,13312053,1,35,Rusholme,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Manchester
79,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,110,99,4,1,60,3,4,0.4,0,1,3,222,16,1,1,49284,10941048,1,110,Trafford District,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
79,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,120,99,6,1,60,1,6,0.11,0,1,4,272,36,1,1,73984,20123648,1,120,Trafford District,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Manchester
10,Entire home/apt,Serviced apartment,Entire/Apt,Apartment,moderate,Real Bed,City Centre,55,100,3,1,90,2,1,0.25,15,2,2,241,9,1,1,58081,13997521,2,55,City Centre,moderate,Entire home/apt,Serviced apartment,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Didsbury West,73,100,6,1,94,44,4,5.32,20,1,2,247,36,1,1,61009,15069223,1,73,Didsbury West,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Stockport District,25,100,2,1,97,12,1,1.33,7,1,1,269,4,1,1,72361,19465109,1,25,Stockport District,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
65,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Trafford District,100,NA,4,1,60,1,2,0.13,10,1,3,232,16,1,1,53824,12487168,1,100,Trafford District,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,City Centre,59,100,2,1,92.84275321768327,0,1,NA,10,3,1,NA,4,1,0,NA,NA,3,59,City Centre,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Bolton District,70,90,4,1,92,5,1,0.66,13,2,2,225,16,1,1,50625,11390625,2,70,Bolton District,strict,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,Manchester
78,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,105,100,5,1,93,8,1,1.2,0,2,4,199,25,1,1,39601,7880599,2,105,Trafford District,strict,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,85,100,6,2,98,58,2,7.8,10,2,3,222,36,2,2,49284,10941048,2,85,City Centre,strict,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
